,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg
72707,0.0001466144250116,0.0292216580351115,4.283091639782746e-05,0.029123365814824,5.546130388972312e-05,0.1563485987194325,0.1452641196581798,0.0110844790612527,0.3414549696315318,1.3380129903945869e-05,3.706255786073797e-05,0.0003433590627913,2.1934116124515636e-10,1.4916558822731926e-10,7.017557301783707e-11,7.067940787757063e-10,6.855067621862413e-10,2.128731658946481e-11,0.001475239245004,0.6723117131907064,3.320416578658437e-07,4.56908978424206e-10,2.480611748075028e-09,0.0001462635301719,0.0133318383411911,237750.58786452227,318746.6708784064,263601.8377267401,2077.062771890868,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72708,0.0001461550589475,0.029084201497909,4.270146732005668e-05,0.0289861361439197,5.536388666925905e-05,0.1558136634408827,0.1447742277877604,0.0110394356531222,0.3399906924747141,1.332702853867876e-05,3.691325460094289e-05,0.0003420147211475,2.1828763291681536e-10,1.4857560951091354e-10,6.971202340590194e-11,7.061319568400565e-10,6.848147148364084e-10,2.131724200364804e-11,0.0014699228093302,0.671899785638862,3.33309838180392e-07,4.5474251560498274e-10,2.4681341003768547e-09,0.0001456409972815,0.013275522967125,238942.74135415893,320800.675133409,265109.92673187563,3786.723811715884,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72709,0.00014608107429,0.0290828101304407,4.269622185631466e-05,0.028984752284971,5.536162361331268e-05,0.1557307295321209,0.1446918032841466,0.0110389262479743,0.3399612325410416,1.3321298649276194e-05,3.690917169730925e-05,0.0003419598164675,2.1828669702801157e-10,1.485628494535522e-10,6.972384757445947e-11,7.051858848078108e-10,6.83914384929473e-10,2.1271499878337782e-11,0.0014697968528339,0.6718730499465726,3.323924256495915e-07,4.546338900508716e-10,2.468457009273108e-09,0.000145624388793,0.0132745247583403,238181.9575859557,319851.2638441641,264234.28609188064,3063.313073301304,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72710,0.0001462675508321,0.0290861855141282,4.270942528848521e-05,0.0289881088180545,5.536727078521161e-05,0.1559391463723418,0.1448989727626951,0.0110401736096468,0.3400335136713516,1.3335756949257032e-05,3.691938794663127e-05,0.000342097501228,2.1828899602639742e-10,1.4859503689208535e-10,6.969395913431213e-11,7.075732953969099e-10,6.861863688640074e-10,2.138692653290244e-11,0.0014701122651539,0.6719384365482475,3.3470857779831964e-07,4.549050508135709e-10,2.467627988830212e-09,0.0001456657695392,0.0132770344976076,239380.4071529584,321905.8654827765,265746.5973127124,4889.98856702118,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72711,0.00014600583453,0.0290812014263596,4.269086143434068e-05,0.0289831513264332,5.535923849199285e-05,0.1556454812383764,0.1446071269214283,0.0110383543169481,0.3399283682364538,1.3315495495096364e-05,3.690490962975206e-05,0.0003419029475709,2.1828565705042754e-10,1.485499112602067e-10,6.973574579022092e-11,7.04227974355318e-10,6.830027941293777e-10,2.1225180225940384e-11,0.0014696657281914,0.6718429146427403,3.314651001983279e-07,4.5451955173784656e-10,2.4687631005249803e-09,0.0001456067907142,0.0132735004509005,236665.3103013992,317953.634047844,262485.38658526907,2332.5442994233376,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72712,0.0001462256435399,0.0290852828047719,4.270643872618692e-05,0.0289872104266219,5.536593942381838e-05,0.1558916331664414,0.1448517799730172,0.0110398531934242,0.3400151085295925,1.3332525515528777e-05,3.691701025210266e-05,0.0003420657905466,2.1828841373098567e-10,1.4858783185727745e-10,6.970058187370837e-11,7.070399006157662e-10,6.856787665060302e-10,2.1361134109736145e-11,0.0014700391262653,0.6719215499833003,3.341922680405239e-07,4.5484123268008514e-10,2.467797706873079e-09,0.0001456559432668,0.0132764636590566,238292.8236868558,321113.1245722404,264630.4467104071,4483.132186252539,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72713,0.0001463593567109,0.0290877209667228,4.271590865069182e-05,0.0289896350616334,5.5369996438668384e-05,0.1560411622123881,0.1450004096351955,0.0110407525771926,0.3400672052513608,1.3342890647980831e-05,3.692434594304093e-05,0.0003421646126327,2.1829007035291023e-10,1.4861090835913796e-10,6.967916199377237e-11,7.087514077282849e-10,6.873075251081068e-10,2.144388262017792e-11,0.0014702655720977,0.6719687067946345,3.358525466847036e-07,4.5503602511890927e-10,2.467205310132696e-09,0.0001456856805497,0.013278264113776,239244.12267611668,322640.9520029731,265805.5882384826,5792.498954518227,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72714,0.000146408484347,0.0290885962618674,4.271938525151779e-05,0.0289905053984459,5.537147816996461e-05,0.1560960046912745,0.145054927375915,0.0110410773153595,0.3400860386155447,1.3346701442046552e-05,3.692702951801485e-05,0.0003422008115679,2.1829066967395114e-10,1.4861939096869986e-10,6.967127870525133e-11,7.093806794282764e-10,6.879063731165887e-10,2.1474306311687512e-11,0.001470348449751,0.6719857207942692,3.364631488887969e-07,4.5510718419124604e-10,2.466985296755419e-09,0.0001456965314005,0.0132789246496155,239486.1874865144,323143.21487653826,266131.38000190235,6274.094467996236,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72715,0.0001461650632409,0.0290841074565376,4.270213878768536e-05,0.0289860412469439,5.5364070806033536e-05,0.1558235560861628,0.1447841300361799,0.0110394260499829,0.3399904453539467,1.332783820992443e-05,3.691364661993659e-05,0.000342020641097,2.1828763098267544e-10,1.4857739077132708e-10,6.971024021134843e-11,7.062660195266605e-10,6.84942303151221e-10,2.1323716375439696e-11,0.0014699354259373,0.6718991097602957,3.334421219365117e-07,4.5475156719908695e-10,2.4680579613841303e-09,0.0001456422120925,0.0132756445971921,237529.24383464656,320164.96463584143,263752.6843549071,3891.702049514997,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72716,0.0001467463889427,0.0292236012926108,4.28402003645028e-05,0.029125295984391,5.546510785533126e-05,0.1564940028450451,0.1454087649451666,0.0110852378998785,0.341499443024802,1.3390416652282344e-05,3.7069534932373686e-05,0.000343454123778,2.193425853744705e-10,1.4918845444826068e-10,7.015413092620989e-11,7.084932601049308e-10,6.871238032207717e-10,2.1369456884158948e-11,0.0014754554836894,0.672351212221494,3.3369372074956774e-07,4.5709197356024435e-10,2.479973816177579e-09,0.0001462911867471,0.0133335933393525,236388.456585375,318742.88880302606,262438.6722152906,3381.044877800112,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72717,0.0001467424185524,0.0292234385347753,4.2839907056875744e-05,0.0291251336793565,5.546494836186735e-05,0.1564891395703403,0.14540395350874,0.0110851860616003,0.3414965413386184,1.339012004256559e-05,3.706926585177885e-05,0.000343450707706,2.1934249504009966e-10,1.4918778710783938e-10,7.015470793226032e-11,7.084444038762947e-10,6.87077311506677e-10,2.1367092369617696e-11,0.0014754473458671,0.6723484378820523,3.336470569860561e-07,4.570843844842402e-10,2.4799810073352973e-09,0.0001462899735991,0.0133335356032643,236009.17250646252,318268.8059568219,262001.1345184955,3344.457466969621,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72718,0.000146432585514,0.0290889386680597,4.272107914842014e-05,0.0289908454214046,5.537216750667013e-05,0.1561225019517559,0.1450812895228933,0.0110412124288626,0.340093973586323,1.3348581701770636e-05,3.692829668125743e-05,0.000342218106348,2.1829092407764927e-10,1.4862356960266447e-10,6.966735447498484e-11,7.096912802654217e-10,6.882019594972617e-10,2.1489320768159886e-11,0.0014703877468111,0.6719927446001052,3.3676523713651773e-07,4.5514035572431023e-10,2.4668673498663423e-09,0.0001457015367756,0.0132792445815258,239101.70042831055,323202.4457153883,265817.9730417717,6512.563654174233,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72719,0.0001467971967912,0.0292243923844542,4.284378056663912e-05,0.0291260820129216,5.546659096604437e-05,0.1565501863498967,0.1454646443517464,0.0110855419981503,0.3415172092398842,1.3394371883082137e-05,3.707224553972636e-05,0.0003434909522731,2.1934315322208416e-10,1.4919724975375248e-10,7.014590346833173e-11,7.091465344944312e-10,6.877454964758104e-10,2.1401038018620824e-11,0.0014755394098806,0.6723670724241099,3.3432853510867653e-07,4.5716328630379857e-10,2.4797331425178075e-09,0.0001463019916794,0.0133342710667101,236062.43403879576,318901.5006728504,262198.61212487426,3882.006637435383,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72720,0.0001463067737525,0.0290865347952987,4.271215410453855e-05,0.0289884543383818,5.536830281230614e-05,0.1559812946563531,0.1449409590004702,0.0110403356558829,0.3400433093564869,1.3338842634264873e-05,3.692133219298016e-05,0.0003421245386016,2.1828931536001292e-10,1.4860187846425946e-10,6.968743689575359e-11,7.08083296321184e-10,6.866717218040933e-10,2.1411574517090603e-11,0.0014701729643072,0.6719467048777307,3.352062701038506e-07,4.54954880902972e-10,2.4674121057941852e-09,0.0001456731556079,0.013277545326124,237644.51523181045,321428.5083192878,264153.1990036989,5283.355114470728,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72721,0.0001467937949447,0.0292242386558995,4.2843527345464215e-05,0.029125928680409,5.546644814510787e-05,0.1565459526015441,0.1454604589895862,0.011085493611958,0.341514509011274,1.3394119510841631e-05,3.7072006891387993e-05,0.000343487949258,2.1934306932252017e-10,1.491966807984732e-10,7.014638852404706e-11,7.091049846110135e-10,6.877059578928374e-10,2.139902671817597e-11,0.0014755322139668,0.6723644782516702,3.342889698069588e-07,4.5715649875664944e-10,2.4797376608774983e-09,0.0001463009000857,0.0133342209228115,235681.7932241195,318427.8397434839,261760.00845658648,3851.0205398272433,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72722,0.0001462562240076,0.0290855212395693,4.27085617270125e-05,0.0289874459484253,5.536672941698716e-05,0.1559243356963646,0.1448843655869514,0.0110399701094132,0.3400222377819371,1.3334935481943963e-05,3.6918506877312734e-05,0.0003420866898119,2.1828864727319486e-10,1.4859317264863895e-10,6.9695474624556e-11,7.074382635129242e-10,6.860578776909723e-10,2.1380385821951733e-11,0.0014700859206457,0.6719274811695893,3.345812861675696e-07,4.5487940622663577e-10,2.4676254922785915e-09,0.0001456615780699,0.0132768603276877,236879.8671839535,320481.3367329026,263274.73064336326,4790.683119473222,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72723,0.0001470432324003,0.0292289981711469,4.286122148813436e-05,0.0291306628420674,5.5474107591405245e-05,0.1568258833515088,0.1457386532252576,0.0110872301262512,0.3416148602713988,1.3413429221156988e-05,3.7085811189747056e-05,0.0003436734245004,2.193462558631868e-10,1.4923968745496795e-10,7.010656840821889e-11,7.12293153101122e-10,6.907399781573374e-10,2.1553174943784537e-11,0.0014759579458774,0.672455659468309,3.373800041803141e-07,4.5752409657409284e-10,2.478656870943133e-09,0.0001463571456711,0.013337589602208,238089.77972565364,322534.7684859875,264796.8199562404,6288.243157045685,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72724,0.0001470464425477,0.0292289266990041,4.28614314103358e-05,0.0291305911187533,5.547414884055278e-05,0.156828864236988,0.1457416486781954,0.0110872155587926,0.3416141618263378,1.3413694128917336e-05,3.708591355313466e-05,0.0003436751039239,2.193462364391466e-10,1.492402671909461e-10,7.010596924820054e-11,7.123370683718933e-10,6.907817736475014e-10,2.1555294724391788e-11,0.0014759613480832,0.6724548146079927,3.374236554388601e-07,4.575261760875495e-10,2.478627687130088e-09,0.000146357384592,0.0133376266769369,237438.00025725225,322185.6739020822,264158.16722128866,6322.975767338723,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72725,0.0001468991843603,0.0292259808219633,4.285096723723283e-05,0.0291276602864832,5.546956824289457e-05,0.1566629667489329,0.145576814199523,0.0110861525494099,0.3415528786560468,1.3402311236450129e-05,3.707768685689855e-05,0.0003435648812899,2.1934429328461703e-10,1.4921490464746054e-10,7.012938863715654e-11,7.104578546304696e-10,6.889934236697633e-10,2.1464430960706166e-11,0.0014757078837895,0.6723989159641014,3.356027966267612e-07,4.5730644300436875e-10,2.479250087025001e-09,0.0001463236823214,0.0133356315037714,235410.97286530407,319220.32514005696,261719.50056169665,4887.585026787471,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72726,0.0001468987389909,0.0292257759484409,4.285090931787612e-05,0.0291274555693714,5.5469469751616654e-05,0.1566615470920543,0.1455754522622966,0.0110860948297578,0.3415497552592058,1.3402301024713043e-05,3.707755081030199e-05,0.0003435635032438,2.1934419817984504e-10,1.4921486671232935e-10,7.012933146751579e-11,7.104564306962183e-10,6.889920738006672e-10,2.146435689555111e-11,0.0014757040509253,0.6723957669192416,3.356030050665614e-07,4.5730186387844804e-10,2.4792294170756595e-09,0.0001463228644025,0.0133356161993249,234649.01742243685,318274.1069256613,260841.76850134853,4888.214570919067,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72727,0.0001463511924057,0.0290869969755553,4.271525333068107e-05,0.0289889122218977,5.536950032685897e-05,0.1560293382923981,0.1449888005920638,0.0110405377003343,0.3400554016294925,1.3342328836499433e-05,3.6923571785463e-05,0.0003421555127389,2.1828970733364464e-10,1.4860961313426146e-10,6.968009419938322e-11,7.086594070822318e-10,6.87219987798964e-10,2.1439419283267768e-11,0.0014702427466664,0.6719570817291657,3.357679467389297e-07,4.5501264283734576e-10,2.467175293598433e-09,0.0001456817635331,0.0132781269744592,236232.57037793,320799.8617954068,262799.2291694222,5727.139511020284,39.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2222682.7067669146
72728,0.0001469575820448,0.0292269935288642,4.285509612852071e-05,0.0291286671151545,5.5471317581200905e-05,0.1567280276419586,0.1456414967969166,0.011086530845042,0.3415748496898383,1.3406844530298292e-05,3.708086106191872e-05,0.000343607762778,2.1934499305788108e-10,1.492249933577637e-10,7.011999970011748e-11,7.112064687867884e-10,6.897058449651022e-10,2.1500623821686228e-11,0.0014758059656719,0.6724187183935871,3.363294246489368e-07,4.5739047496518485e-10,2.4789853649961874e-09,0.0001463364792622,0.013336415365442,235467.1895275724,319853.5905894658,261919.6189339266,5460.758221631343,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72729,0.0001470418941486,0.0292286276499244,4.286108030801636e-05,0.0291302926521195,5.547391749694549e-05,0.1568227655521641,0.1457356406955544,0.0110871248566098,0.3416091495675898,1.3413368252154946e-05,3.708554142625205e-05,0.0003436705902842,2.193460816853603e-10,1.492395249766239e-10,7.010655670873642e-11,7.12283547131883e-10,6.907308458040321e-10,2.1552701327851105e-11,0.0014759502637326,0.6724499241412165,3.3737348236495626e-07,4.5751523296564276e-10,2.478622967049944e-09,0.000146355583441,0.0133375552091544,236355.6377437057,321394.84033569327,263046.6860892605,6283.918064547925,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72730,0.0001470080842661,0.0292277803654664,4.2858654861972045e-05,0.0291294489186165,5.54727919879241e-05,0.1567838755414345,0.1456970422873501,0.0110868332540844,0.3415925165830784,1.3410775906778134e-05,3.708355564960969e-05,0.0003436443724207,2.1934555771892822e-10,1.4923373565677986e-10,7.011182206214844e-11,7.118558025568975e-10,6.903237880881553e-10,2.1532014468742187e-11,0.0014758893948951,0.6724344908474296,3.369604056919069e-07,4.5746136879440684e-10,2.478746197013133e-09,0.0001463472210385,0.0133370890398468,235144.14246984897,320014.7171202589,261682.87630031383,5958.693749003337,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72731,0.0001470013922576,0.0292275734524235,4.285816953558309e-05,0.0291292427306074,5.547255228053123e-05,0.1567759943588582,0.1456892297274206,0.0110867646314376,0.3415886365456481,1.3410267647474711e-05,3.708314036110245e-05,0.0003436389740777,2.1934543615675478e-10,1.4923259753118169e-10,7.011283862557316e-11,7.117719911200039e-10,6.902440310465701e-10,2.1527960073433822e-11,0.0014758767335736,0.6724308398752435,3.368797887824109e-07,4.5744992418198174e-10,2.4787660755885383e-09,0.0001463454226045,0.013336994915863,234762.00451009723,319541.95057477936,261243.35711817807,5895.316499005204,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72732,0.0001470009033738,0.0292273677199384,4.285810852563176e-05,0.0291290371589721,5.5472452440679445e-05,0.1567745257336607,0.1456878191327832,0.0110867066008775,0.3415854952127421,1.3410254070690834e-05,3.708300189007937e-05,0.0003436375635225,2.193453404830382e-10,1.492325520991888e-10,7.011278838384948e-11,7.117700116312011e-10,6.902421524847949e-10,2.1527859146405964e-11,0.0014758728259917,0.6724276744879042,3.368794588257013e-07,4.574452803558701e-10,2.478745590884896e-09,0.0001463445947688,0.0133369790223928,233998.0907049085,318596.87892378424,260364.1993733505,5895.521595488244,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
72733,0.0001470572223921,0.0292286492649853,4.286213132265944e-05,0.0291303128624701,5.5474271192583904e-05,0.1568386988972034,0.1457515426664506,0.0110871562307528,0.3416112552780984,1.3414588327917609e-05,3.708623606347858e-05,0.0003436805439936,2.1934615417073182e-10,1.4924222137991966e-10,7.010393279081221e-11,7.124853517013175e-10,6.90922900301857e-10,2.1562451399460437e-11,0.0014759721872466,0.6724514083808766,3.375713302579249e-07,4.57532411568786e-10,2.478525379114673e-09,0.0001463580501558,0.013337749405334,235272.3133125025,320605.69588963885,261934.1022979456,6440.559063542371,40.0,11,178,5000,90,116,297840000.0,0.34,377339.84348328,216273.41074999998,99839.00528000001,2240511.278195486
