,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg,Aluminium,Cast iron,Copper,HDPE,Lead,Steel (low-alloy),Lubricating oil,PVC,Tin,Steel (chromium),Rubber,Fiberglass,Epoxy resin,Grout (cement),PP
75259,5.522549335726347e-05,0.0094771622953768,1.5225296897033724e-05,0.009425877002137,3.6059996342781744e-05,0.0542301391575921,0.0498706254355456,0.0043595137220464,0.1246657165701477,3.602544350203301e-06,1.3806888481188574e-05,0.0001287366720391,7.022507531132044e-11,5.7390508520649525e-11,1.2834566790670974e-11,2.931087501065282e-10,2.8306122241269147e-10,1.0047527693836835e-11,0.000886627412976,0.5309346678513551,1.916754263317843e-07,1.3004009615979542e-10,8.445022558488921e-10,5.213164285230316e-05,0.004936848354605,304334.94573401863,596021.6563968188,628202.4066031275,2868.3270330910373,21.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,313130.08299003163,1204.351365526969,32975.07054767462,2307.155617218438,341.46006830302747,0.49999493162765707,241343.47348146915,1211.6427900434871,232.87122684383266,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,77029.19350177865,28.717940587002047
75260,5.51515114118983e-05,0.0094568527921708,1.5211921669856602e-05,0.0094055896689629,3.605120153813034e-05,0.0541584850559017,0.0498026641451654,0.0043558209107362,0.1245168921288005,3.5963271895866538e-06,1.3788996355942184e-05,0.0001285549559901,7.015486159729272e-11,5.7347793804254093e-11,1.2807067793038688e-11,2.9272997198655205e-10,2.8269457604274206e-10,1.0035395943810152e-11,0.0008858889739977,0.5308903253076491,1.9147106092633195e-07,1.2982442299058149e-10,8.436361007833455e-10,5.206444948290812e-05,0.0049320082382829,304612.80777180113,595797.4291714376,628123.7354619631,2798.6208941291343,20.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,304944.4577167788,1204.351365526969,32975.07054767462,2304.032782363281,338.35143038110067,0.49999493162765707,240549.65872394203,1211.6427900434871,230.6284617188093,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,74443.49033468087,28.434045713066638
75261,5.5099697584297946e-05,0.0094369115770427,1.5200111631047273e-05,0.0093856684015903,3.604306382134053e-05,0.0541114528575691,0.0497591856443868,0.0043522672131822,0.1243761660173799,3.5918328895933053e-06,1.377230002154047e-05,0.0001283894319644,7.008490617172747e-11,5.7308912017557276e-11,1.2775994154170265e-11,2.9263572323716807e-10,2.825987034768632e-10,1.0037019760305008e-11,0.0008851875149299,0.5308532544243831,1.91542998742577e-07,1.2964032642259078e-10,8.426675979711179e-10,5.200205493404451e-05,0.0049274649170468,304846.34677191445,595635.6843484795,628140.7057253404,2897.885546498916,19.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,296758.83244352596,1204.351365526969,32975.07054767462,2308.4798385468803,342.7782694982727,0.49999493162765707,239755.84396641495,1211.6427900434871,233.82225933546093,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,71857.78716758308,28.838324681754937
75262,5.541557641271688e-05,0.0095565551476244,1.527131297300492e-05,0.0095051918339004,3.609200075096225e-05,0.0543987887035869,0.0500251920736123,0.0043735966299745,0.1252210475914145,3.619197673364845e-06,1.387269832104336e-05,0.0001293857628956,7.050465744829447e-11,5.7543083693751835e-11,1.2961573754542682e-11,2.9326722295008685e-10,2.8323675726576507e-10,1.0030465684321978e-11,0.0008894032463223,0.5310759997728504,1.9117616945819625e-07,1.30750289729883e-10,8.484455695743508e-10,5.237718685992888e-05,0.0049547876286675,305515.0270465561,594948.0157830458,627482.4657721834,2342.082353392957,25.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,345872.5840830429,1204.351365526969,32975.07054767462,2283.5798568539144,317.99148731598166,0.49999493162765707,244518.73251157755,1211.6427900434871,215.9395299741924,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,87372.00617016977,26.574683633927638
75263,5.495035682384549e-05,0.0094153296048971,1.518141291760084e-05,0.0093641161655375,3.6032026442081296e-05,0.0539560024521355,0.0496079066591175,0.0043480957930179,0.1241995045440399,3.5797615298756352e-06,1.37503312668582e-05,0.0001281525630784,7.001380509081353e-11,5.725317160711734e-11,1.2760633483696264e-11,2.9129015499782e-10,2.813120069782869e-10,9.978148019533215e-12,0.0008843230447875,0.5307838806611006,1.9039995969525557e-07,1.293169014766379e-10,8.421470067747002e-10,5.191847343524285e-05,0.0049216148987504,305237.34532892675,595163.8830394328,627535.8795083783,2254.1792727931675,18.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,288573.2071702731,1204.351365526969,32975.07054767462,2279.641799057847,314.0713325939414,0.49999493162765707,238962.02920888783,1211.6427900434871,213.1112860564067,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,69272.08400048531,26.21667737569763
75264,5.5069934930581125e-05,0.009455467656539,1.5206157926733782e-05,0.0094042127279943,3.604877061796542e-05,0.0540677389632019,0.0497124382857958,0.004355300677406,0.1244866432112951,3.589990924059072e-06,1.378457901824919e-05,0.0001284952116973,7.015389751977015e-11,5.733369491216052e-11,1.2820202607609688e-11,2.9168358135059005e-10,2.816987739307761e-10,9.984807419814012e-12,0.0008857524241728,0.5308631120600154,1.9045516363380842e-07,1.2970762750103696e-10,8.440092925865492e-10,5.204668115547386e-05,0.0049309146486014,305016.7600929157,595315.697615786,627514.4797599936,2177.4124248843427,20.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,304944.4577167788,1204.351365526969,32975.07054767462,2276.202644459122,310.6478129712782,0.49999493162765707,240549.65872394203,1211.6427900434871,210.64134564926428,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,74443.49033468087,25.904026080789357
75265,5.526886773721666e-05,0.0095159921652766,1.5244655858659398e-05,0.00946467304588,3.607446353800028e-05,0.0542570393978469,0.0498908107312856,0.0043662286665612,0.1249243845638431,3.606856558927471e-06,1.3837001730743576e-05,0.0001290234351264,7.036426065937112e-11,5.7457864332649516e-11,1.290639632672166e-11,2.925250129982401e-10,2.825180679673918e-10,1.0006945030848402e-11,0.0008879290125841,0.5309882612583692,1.9078205785484602e-07,1.3032143390551675e-10,8.46711511837566e-10,5.224320034483523e-05,0.0049451258650903,304783.90353481536,595482.3993133763,627510.618716162,2211.546114733191,23.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,329501.3335365373,1204.351365526969,32975.07054767462,2277.73183368094,312.1700502413329,0.49999493162765707,242931.10299652335,1211.6427900434871,211.73958248064582,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,82200.59983597421,26.0430436726529
75266,5.54157609457673e-05,0.0095565755650934,1.5271328328246843e-05,0.0095052122230501,3.609201371502052e-05,0.0543990749398618,0.0500254723257206,0.0043736026141412,0.1252213751554496,3.6192098707801097e-06,1.3872718118341058e-05,0.0001293859901846,7.050466749908767e-11,5.754311216697648e-11,1.2961555332111256e-11,2.932692142778239e-10,2.8323865186368463e-10,1.0030562414139416e-11,0.0008894038256584,0.5310763241684641,1.9117796339720974e-07,1.3075089919879078e-10,8.48446714516079e-10,5.237729020422951e-05,0.0049547909201025,304551.5760367308,595656.8525747714,627531.4161881461,2343.1477434550125,25.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,345872.5840830429,1204.351365526969,32975.07054767462,2283.627586326091,318.03899980193876,0.49999493162765707,244518.73251157755,1211.6427900434871,215.97380844250685,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,87372.00617016977,26.579022689021837
75267,5.505194187894437e-05,0.0094742090960558,1.521303385579464e-05,0.0094229412403151,3.6054821884929184e-05,0.0540370497939696,0.0496786446229487,0.0043584051710208,0.1246012674835544,3.5890649249293958e-06,1.379748711886655e-05,0.0001286095339422,7.022302136739087e-11,5.7360514816735405e-11,1.2862506550655524e-11,2.908827242760225e-10,2.8094281560477893e-10,9.939908671243736e-12,0.0008863368077825,0.5308766756978097,1.895143214515908e-07,1.2979149015843403e-10,8.452954774742995e-10,5.209381801971753e-05,0.0049345214747565,305462.627045762,594795.9869323461,626877.4828531224,1546.850099675834,21.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,313130.08299003163,1204.351365526969,32975.07054767462,2247.9534538306457,282.52704792140435,0.49999493162765707,241343.47348146915,1211.6427900434871,190.35327327583644,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,77029.19350177865,23.335910639460295
75268,5.505876717008535e-05,0.0094743197546923,1.5213515391708549e-05,0.0094230512162867,3.605502301392869e-05,0.0540446177751348,0.0496861705327707,0.004358447242364,0.1246037198884193,3.5895957102293776e-06,1.379785373796098e-05,0.000128614504699,7.02230996469434e-11,5.736169546937947e-11,1.2861404177564011e-11,2.9097038677430757e-10,2.810262401337092e-10,9.944146640598628e-12,0.0008863481506829,0.530878872996534,1.8959947152215065e-07,1.2980115761706342e-10,8.4526365136555e-10,5.209528553306154e-05,0.0049346127250433,305668.83390914823,594656.6620682073,626908.0234845085,1598.927861083274,21.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,313130.08299003163,1204.351365526969,32975.07054767462,2250.28653741444,284.8495249142659,0.49999493162765707,241343.47348146915,1211.6427900434871,192.0288529136318,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,77029.19350177865,23.54800974191789
75269,5.54661278217652e-05,0.0095955142084622,1.5291180006217803e-05,0.0095441163434746,3.6106684981405055e-05,0.0544337070320644,0.0500533476497402,0.0043803593823241,0.1254824867246876,3.624066435823744e-06,1.3903204361129069e-05,0.0001296778212997,7.064393095165406e-11,5.7611678464397725e-11,1.3032252487256416e-11,2.9277538711246193e-10,2.827810608626728e-10,9.99432624978928e-12,0.0008907169741281,0.5311320988118483,1.903719650321873e-07,1.310420494243364e-10,8.506228357908707e-10,5.249033436847071e-05,0.0049631616988894,305897.4338207954,594493.2103387536,626911.1879922156,1739.810745987844,27.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,362243.8346295486,1204.351365526969,32975.07054767462,2256.598090313898,291.1323844311896,0.49999493162765707,246106.36202663172,1211.6427900434871,196.56169931256005,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,92543.41250436533,24.12178888741754
75270,5.513317915861088e-05,0.009494629560252,1.5226920064974066e-05,0.0094433388125766,3.60638276103965e-05,0.0541167174721823,0.0497545766228603,0.0043621408493219,0.1247525988478873,3.5958471383841257e-06,1.3815765179184114e-05,0.0001287964983845,7.029331525614063e-11,5.7404485895163874e-11,1.2888829360976822e-11,2.9135483325320446e-10,2.8139828100692445e-10,9.956552246280143e-12,0.0008870871999808,0.5309232525575536,1.898093965386093e-07,1.3001730666831922e-10,8.461270335488132e-10,5.216254699666313e-05,0.0049394582752726,305209.52631605207,594986.1915295002,626900.1017232441,1672.0464220254628,22.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,321315.70826328447,1204.351365526969,32975.07054767462,2253.562248765975,288.1103443302693,0.49999493162765707,242137.28823899623,1211.6427900434871,194.38141125232653,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,79614.89666887643,23.845802518137596
75271,5.535513126698077e-05,0.009555521763096,1.526704130802028e-05,0.0095041645253037,3.609019648421357e-05,0.0543315161911888,0.0499583069957857,0.004373209195403,0.1251985285602921,3.614503606922055e-06,1.3869421238184078e-05,0.0001293414570055,7.050393989236898e-11,5.7532638332785725e-11,1.2971301559583304e-11,2.9249203956732077e-10,2.824990508797716e-10,9.992988687549459e-12,0.0008893019576495,0.5310557285517902,1.904236328914905e-07,1.306636077671456e-10,8.487212794616024e-10,5.236399542862773e-05,0.004953976985766,304978.92227047536,595141.5191708296,626860.0796093289,1881.928551467532,25.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,345872.5840830429,1204.351365526969,32975.07054767462,2262.964967652104,297.4703168726441,0.49999493162765707,244518.73251157755,1211.6427900434871,201.13427875135102,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,87372.00617016977,24.70059754145424
75272,5.537912975131356e-05,0.0095749450678381,1.527687995293088e-05,0.0095235707022635,3.609748562165952e-05,0.0543473927851272,0.0499708199652418,0.0043765728198854,0.1253282566913733,3.616843050914398e-06,1.3884585504057394e-05,0.0001294863666799,7.057354582318699e-11,5.7566721809260095e-11,1.3006824013926976e-11,2.9223048936112824e-10,2.8225632705971564e-10,9.97416230141274e-12,0.000889956143192,0.5310828267735972,1.9000663241910944e-07,1.308069690314623e-10,8.498117806397747e-10,5.242016479477565e-05,0.0049581452649558,305406.23944930494,594649.1371719459,626261.1151118579,1571.7457574918972,26.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,354058.20935629576,1204.351365526969,32975.07054767462,2249.0687792399694,283.63730287356327,0.49999493162765707,245312.54726910463,1211.6427900434871,191.15428038863752,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,89957.70933726756,23.43730414285163
75273,5.5204861985428126e-05,0.0095339225354583,1.524827679071026e-05,0.0094825951278752,3.60791307923411e-05,0.0541750259168225,0.0498059944772978,0.0043690314395247,0.1250215004542604,3.6023603105277933e-06,1.384740135940873e-05,0.0001291039001562,7.043282715986953e-11,5.747673774043048e-11,1.2956089419439115e-11,2.911345934624537e-10,2.8120105079924853e-10,9.93354266320536e-12,0.0008884359099599,0.5309860223897197,1.8926907412706715e-07,1.303388236740072e-10,8.482047645877838e-10,5.228020624444668e-05,0.0049481144495304,305641.2330155433,594479.1801388335,626265.9524384042,1231.1808367698536,24.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,337686.95880979014,1204.351365526969,32975.07054767462,2233.8114716238388,268.44935754764066,0.49999493162765707,243724.91775405043,1211.6427900434871,180.1967501283658,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,84786.303003072,22.05027228776565
75274,5.497638140056057e-05,0.0094729176550524,1.5207694036723353e-05,0.0094216573944299,3.605256658569634e-05,0.0539529563310376,0.0495950353793618,0.0043579209516756,0.1245731225671242,3.5831969833138405e-06,1.3793390749480547e-05,0.0001285541505267,7.022212453783688e-11,5.734745734531738e-11,1.2874667192519582e-11,2.8991368535681657e-10,2.800206258078438e-10,9.893059548972934e-12,0.0008862101957759,0.5308513407712104,1.8857358990255519e-07,1.296831390705041e-10,8.456401745853329e-10,5.207732915861039e-05,0.0049335081338398,305895.1916809698,594286.1726578091,626238.510547911,971.6199891855624,21.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,313130.08299003163,1204.351365526969,32975.07054767462,2222.1831462863347,256.87389653567743,0.49999493162765707,241343.47348146915,1211.6427900434871,171.84549117968527,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,77029.19350177865,20.99314883779541
75275,5.49688969287613e-05,0.0094727958104284,1.5207165927638092e-05,0.0094215362986843,3.605234581645472e-05,0.0539446551050265,0.0495867804266065,0.0043578746784199,0.1245704258346279,3.582614996852948e-06,1.3792988439748844e-05,0.0001285486970401,7.022203847105376e-11,5.734616276493481e-11,1.2875875706119034e-11,2.8981756733042855e-10,2.7992915453935283e-10,9.888412791075924e-12,0.0008861977495852,0.5308489236760753,1.8848023065678386e-07,1.296725279757053e-10,8.456750170425285e-10,5.207571809211831e-05,0.0049334080470899,306083.62157583993,594153.6300803478,626251.7590234608,914.5224078443616,21.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,313130.08299003163,1204.351365526969,32975.07054767462,2219.6251747817746,254.3275540004157,0.49999493162765707,241343.47348146915,1211.6427900434871,170.00840098845808,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,77029.19350177865,20.760605321567425
75276,5.538190764771637e-05,0.0095940847877035,1.5285229555318087e-05,0.0095426953826063,3.610417554185109e-05,0.0543400229099415,0.0499602004525152,0.0043798224574262,0.125451266565554,3.617524752946286e-06,1.389864421087483e-05,0.00012961614406,7.064293590563879e-11,5.759712254251146e-11,1.3045813363127427e-11,2.9169507241211543e-10,2.8175297475415267e-10,9.94209765796284e-12,0.0008905760085061,0.531104012830349,1.8932312740425597e-07,1.309214809403752e-10,8.51008191297701e-10,5.247199241907692e-05,0.0049620326972199,306326.5431825138,593989.7216811528,626289.2669150365,1098.4585711772702,27.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,362243.8346295486,1204.351365526969,32975.07054767462,2227.865514449616,262.53043169620815,0.49999493162765707,246106.36202663172,1211.6427900434871,175.92646815581494,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,92543.41250436533,21.50972921049921
75277,5.548691585222459e-05,0.009653015671831,1.5317091451985588e-05,0.0096015715102939,3.612707008504914e-05,0.0544248466532188,0.0500346948595796,0.0043901517936391,0.125854197911436,3.6270948649554993e-06,1.3945981607038331e-05,0.0001300755860594,7.085218957258962e-11,5.7705058707930576e-11,1.3147130864659099e-11,2.913316971127725e-10,2.814257090895391e-10,9.9059880232336e-12,0.0008925953961501,0.5311978474490029,1.8848031501238556e-07,1.3140083619517978e-10,8.541402273538266e-10,5.26480580142924e-05,0.0049749848445318,306771.37652959424,593461.3011016379,625620.6227419107,417.3291681901046,30.0,14,200,3000,72,90,205470327.454653,0.396354798330736,186737.17395240001,116823.94947,56783.88720000001,386800.71044930705,1204.351365526969,32975.07054767462,2197.3509188602234,232.1545605979321,0.49999493162765707,248487.80629921303,1211.6427900434871,154.01142174243492,0.49999493162765707,69555.73245469383,162.2672438709327,48383.67791111444,897.9248235445979,100300.52200565867,18.73566728604762
